Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
PCR,1819,1832,11-Aug-18,2,3,501,0
PCR,1819,1833,18-Aug-18,2,7,427,0
PCR,1819,1834,25-Aug-18,2,5,494,0
PCR,1819,1835,1-Sep-18,2,3,486,0
PCR,1819,1836,8-Sep-18,2,4,443,0
PCR,1819,1837,15-Sep-18,2,5,556,0
PCR,1819,1838,22-Sep-18,2,4,686,0
PCR,1819,1839,29-Sep-18,2,9,767,0
PCR,1819,1840,6-Oct-18,2,7,846,0
PCR,1819,1841,13-Oct-18,2,15,883,0
PCR,1819,1842,20-Oct-18,2,20,952,0
PCR,1819,1843,27-Oct-18,2,25,991,0
PCR,1819,1844,3-Nov-18,2,33,990,0
PCR,1819,1845,10-Nov-18,2,44,1032,0
PCR,1819,1846,17-Nov-18,2,73,1050,0
PCR,1819,1847,24-Nov-18,2,76,1128,0
PCR,1819,1848,1-Dec-18,2,106,1137,0
PCR,1819,1849,8-Dec-18,2,152,1206,0
PCR,1819,1850,15-Dec-18,2,159,1335,0
PCR,1819,1851,22-Dec-18,2,245,1588,0
PCR,1819,1852,29-Dec-18,2,232,1626,0
PCR,1819,1901,5-Jan-19,2,222,1915,0
PCR,1819,1902,12-Jan-19,2,218,1902,0
PCR,1819,1903,19-Jan-19,2,160,1856,0
PCR,1819,1904,26-Jan-19,2,172,1930,0
PCR,1819,1905,2-Feb-19,2,156,2182,0
PCR,1819,1906,9-Feb-19,2,173,2344,0
PCR,1819,1907,16-Feb-19,2,157,2506,0
PCR,1819,1908,23-Feb-19,2,129,2084,0
PCR,1819,1909,2-Mar-19,2,92,2176,0
PCR,1819,1910,9-Mar-19,2,105,2194,0
PCR,1819,1911,16-Mar-19,2,83,1984,0
PCR,1819,1912,23-Mar-19,2,67,1987,0
PCR,1819,1913,30-Mar-19,2,68,1846,0
PCR,1819,1914,6-Apr-19,2,51,1720,0
PCR,1819,1915,13-Apr-19,2,35,1592,0
PCR,1819,1916,20-Apr-19,2,42,1417,0
PCR,1819,1917,27-Apr-19,2,38,1279,0
PCR,1819,1918,4-May-19,2,20,1082,0
PCR,1819,1919,11-May-19,2,14,1037,0
PCR,1819,1920,18-May-19,2,8,972,0
PCR,1819,1921,25-May-19,2,13,883,0
PCR,1819,1922,1-Jun-19,2,7,920,0
PCR,1819,1923,8-Jun-19,2,8,800,0
PCR,1819,1924,15-Jun-19,2,5,708,0
PCR,1819,1925,22-Jun-19,2,7,721,0
PCR,1819,1926,29-Jun-19,2,5,659,0
PCR,1819,1827,7-Jul-18,3,3,332,0
PCR,1819,1828,14-Jul-18,3,1,354,0
PCR,1819,1829,21-Jul-18,3,1,332,0
PCR,1819,1830,28-Jul-18,3,2,316,0
PCR,1819,1831,4-Aug-18,3,1,262,0
PCR,1819,1832,11-Aug-18,3,1,294,0
PCR,1819,1833,18-Aug-18,3,1,309,0
PCR,1819,1834,25-Aug-18,3,4,357,0
PCR,1819,1835,1-Sep-18,3,0,348,0
PCR,1819,1836,8-Sep-18,3,2,413,0
PCR,1819,1837,15-Sep-18,3,6,469,0
PCR,1819,1838,22-Sep-18,3,3,627,0
PCR,1819,1839,29-Sep-18,3,9,661,0
PCR,1819,1840,6-Oct-18,3,8,710,0
PCR,1819,1841,13-Oct-18,3,11,782,0
PCR,1819,1842,20-Oct-18,3,15,807,0
PCR,1819,1843,27-Oct-18,3,29,940,0
PCR,1819,1844,3-Nov-18,3,46,902,0
PCR,1819,1845,10-Nov-18,3,84,981,0
PCR,1819,1846,17-Nov-18,3,86,1030,0
PCR,1819,1847,24-Nov-18,3,118,1024,0
PCR,1819,1848,1-Dec-18,3,156,1205,0
PCR,1819,1849,8-Dec-18,3,236,1242,0
PCR,1819,1850,15-Dec-18,3,229,1374,0
PCR,1819,1851,22-Dec-18,3,293,1579,0
PCR,1819,1852,29-Dec-18,3,271,1497,0
PCR,1819,1901,5-Jan-19,3,253,1620,0
PCR,1819,1902,12-Jan-19,3,213,1423,0
PCR,1819,1903,19-Jan-19,3,194,1396,0
PCR,1819,1904,26-Jan-19,3,171,1586,0
PCR,1819,1905,2-Feb-19,3,110,1567,0
PCR,1819,1906,9-Feb-19,3,103,1572,0
PCR,1819,1907,16-Feb-19,3,109,1629,0
PCR,1819,1908,23-Feb-19,3,80,1523,0
PCR,1819,1909,2-Mar-19,3,62,1496,0
PCR,1819,1910,9-Mar-19,3,56,1417,0
PCR,1819,1911,16-Mar-19,3,56,1403,0
PCR,1819,1912,23-Mar-19,3,43,1204,0
PCR,1819,1913,30-Mar-19,3,46,1206,0
PCR,1819,1914,6-Apr-19,3,27,1055,0
PCR,1819,1915,13-Apr-19,3,21,950,0
PCR,1819,1916,20-Apr-19,3,29,832,0
PCR,1819,1917,27-Apr-19,3,13,728,0
PCR,1819,1918,4-May-19,3,15,722,0
PCR,1819,1919,11-May-19,3,13,619,0
PCR,1819,1920,18-May-19,3,6,583,0
PCR,1819,1921,25-May-19,3,7,599,0
PCR,1819,1922,1-Jun-19,3,6,574,0
PCR,1819,1923,8-Jun-19,3,3,444,0
PCR,1819,1924,15-Jun-19,3,1,460,0
PCR,1819,1925,22-Jun-19,3,5,446,0
PCR,1819,1926,29-Jun-19,3,0,393,0
PCR,1819,1827,7-Jul-18,4,11,890,0
PCR,1819,1828,14-Jul-18,4,17,954,0
PCR,1819,1829,21-Jul-18,4,16,907,0
PCR,1819,1830,28-Jul-18,4,13,904,0
PCR,1819,1831,4-Aug-18,4,20,940,0
PCR,1819,1832,11-Aug-18,4,20,911,0
PCR,1819,1833,18-Aug-18,4,21,941,0
PCR,1819,1834,25-Aug-18,4,26,999,0
PCR,1819,1835,1-Sep-18,4,41,1167,0
PCR,1819,1836,8-Sep-18,4,36,1183,0
PCR,1819,1837,15-Sep-18,4,58,1279,0
PCR,1819,1838,22-Sep-18,4,54,1342,0
PCR,1819,1839,29-Sep-18,4,73,1361,0
PCR,1819,1840,6-Oct-18,4,52,1461,0
PCR,1819,1841,13-Oct-18,4,117,1492,0
PCR,1819,1842,20-Oct-18,4,122,1606,0
PCR,1819,1843,27-Oct-18,4,137,1640,0
PCR,1819,1844,3-Nov-18,4,154,1734,0
PCR,1819,1845,10-Nov-18,4,207,1723,0
PCR,1819,1846,17-Nov-18,4,224,1957,0
PCR,1819,1847,24-Nov-18,4,233,1764,0
PCR,1819,1848,1-Dec-18,4,272,1998,0
PCR,1819,1849,8-Dec-18,4,260,1919,0
PCR,1819,1850,15-Dec-18,4,283,2088,0
PCR,1819,1851,22-Dec-18,4,274,2017,0
PCR,1819,1852,29-Dec-18,4,291,2185,0
PCR,1819,1901,5-Jan-19,4,294,2434,0
PCR,1819,1902,12-Jan-19,4,198,2196,0
PCR,1819,1903,19-Jan-19,4,166,2281,0
PCR,1819,1904,26-Jan-19,4,161,2265,0
PCR,1819,1905,2-Feb-19,4,144,2464,0
PCR,1819,1906,9-Feb-19,4,130,2430,0
PCR,1819,1907,16-Feb-19,4,109,2377,0
PCR,1819,1908,23-Feb-19,4,109,2460,0
PCR,1819,1909,2-Mar-19,4,64,2273,0
PCR,1819,1910,9-Mar-19,4,54,1889,0
PCR,1819,1911,16-Mar-19,4,72,2075,0
PCR,1819,1912,23-Mar-19,4,72,1973,0
PCR,1819,1913,30-Mar-19,4,61,1875,0
PCR,1819,1914,6-Apr-19,4,41,1811,0
PCR,1819,1915,13-Apr-19,4,24,1720,0
PCR,1819,1916,20-Apr-19,4,29,1599,0
PCR,1819,1917,27-Apr-19,4,37,1687,0
PCR,1819,1918,4-May-19,4,25,1575,0
PCR,1819,1919,11-May-19,4,31,1566,0
PCR,1819,1920,18-May-19,4,27,1395,0
PCR,1819,1921,25-May-19,4,21,1328,0
PCR,1819,1922,1-Jun-19,4,22,1215,0
PCR,1819,1923,8-Jun-19,4,17,1197,0
PCR,1819,1924,15-Jun-19,4,8,1066,0
PCR,1819,1925,22-Jun-19,4,7,1036,0
PCR,1819,1926,29-Jun-19,4,17,1106,0
PCR,1819,1827,7-Jul-18,5,8,1200,0
PCR,1819,1828,14-Jul-18,5,5,1270,0
PCR,1819,1829,21-Jul-18,5,10,1336,0
PCR,1819,1830,28-Jul-18,5,7,1303,0
PCR,1819,1831,4-Aug-18,5,4,1202,0
PCR,1819,1832,11-Aug-18,5,3,1273,0
PCR,1819,1833,18-Aug-18,5,6,1345,0
PCR,1819,1834,25-Aug-18,5,12,1332,0
PCR,1819,1835,1-Sep-18,5,6,1426,0
PCR,1819,1836,8-Sep-18,5,11,1627,0
PCR,1819,1837,15-Sep-18,5,10,2056,0
PCR,1819,1838,22-Sep-18,5,21,2333,0
PCR,1819,1839,29-Sep-18,5,29,2562,0
PCR,1819,1840,6-Oct-18,5,52,2702,0
PCR,1819,1841,13-Oct-18,5,106,2737,0
PCR,1819,1842,20-Oct-18,5,92,2934,0
PCR,1819,1843,27-Oct-18,5,130,3369,0
PCR,1819,1844,3-Nov-18,5,226,3435,0
PCR,1819,1845,10-Nov-18,5,248,3594,0
PCR,1819,1846,17-Nov-18,5,367,3749,0
PCR,1819,1847,24-Nov-18,5,368,3730,0
PCR,1819,1848,1-Dec-18,5,536,3886,0
PCR,1819,1849,8-Dec-18,5,687,4015,0
PCR,1819,1850,15-Dec-18,5,741,4704,0
PCR,1819,1851,22-Dec-18,5,989,5426,0
PCR,1819,1852,29-Dec-18,5,1039,5987,0
PCR,1819,1901,5-Jan-19,5,1243,6758,1
PCR,1819,1902,12-Jan-19,5,972,5619,0
PCR,1819,1903,19-Jan-19,5,842,5289,0
PCR,1819,1904,26-Jan-19,5,728,5751,0
PCR,1819,1905,2-Feb-19,5,562,5581,0
PCR,1819,1906,9-Feb-19,5,508,5952,0
PCR,1819,1907,16-Feb-19,5,433,5000,0
PCR,1819,1908,23-Feb-19,5,363,5496,0
PCR,1819,1909,2-Mar-19,5,301,5456,0
PCR,1819,1910,9-Mar-19,5,244,6153,0
PCR,1819,1911,16-Mar-19,5,245,6568,0
PCR,1819,1912,23-Mar-19,5,258,6394,0
PCR,1819,1913,30-Mar-19,5,169,5950,0
PCR,1819,1914,6-Apr-19,5,142,5303,0
PCR,1819,1915,13-Apr-19,5,114,4710,0
PCR,1819,1916,20-Apr-19,5,90,4411,0
PCR,1819,1917,27-Apr-19,5,76,4038,0
PCR,1819,1918,4-May-19,5,46,3540,0
PCR,1819,1919,11-May-19,5,37,3159,0
PCR,1819,1920,18-May-19,5,28,3051,0
PCR,1819,1921,25-May-19,5,47,2550,0
PCR,1819,1922,1-Jun-19,5,35,2548,0
PCR,1819,1923,8-Jun-19,5,15,2330,0
PCR,1819,1924,15-Jun-19,5,21,2051,0
PCR,1819,1925,22-Jun-19,5,21,1805,0
PCR,1819,1926,29-Jun-19,5,15,1735,0
PCR,1819,1827,7-Jul-18,6,23,808,0
PCR,1819,1828,14-Jul-18,6,4,734,0
PCR,1819,1829,21-Jul-18,6,10,733,0
PCR,1819,1830,28-Jul-18,6,10,754,0
PCR,1819,1831,4-Aug-18,6,7,614,0
PCR,1819,1832,11-Aug-18,6,7,729,0
PCR,1819,1833,18-Aug-18,6,9,784,0
PCR,1819,1834,25-Aug-18,6,7,843,0
PCR,1819,1835,1-Sep-18,6,12,1023,0
PCR,1819,1836,8-Sep-18,6,5,1118,0
PCR,1819,1837,15-Sep-18,6,15,1295,0
PCR,1819,1838,22-Sep-18,6,22,1376,0
PCR,1819,1839,29-Sep-18,6,26,1476,0
PCR,1819,1840,6-Oct-18,6,65,1638,0
PCR,1819,1841,13-Oct-18,6,101,1851,0
PCR,1819,1842,20-Oct-18,6,162,2077,0
PCR,1819,1843,27-Oct-18,6,274,2259,0
PCR,1819,1844,3-Nov-18,6,346,2488,0
PCR,1819,1845,10-Nov-18,6,426,2818,0
PCR,1819,1846,17-Nov-18,6,534,2776,0
PCR,1819,1847,24-Nov-18,6,664,2827,0
PCR,1819,1848,1-Dec-18,6,672,3303,0
PCR,1819,1849,8-Dec-18,6,631,3088,0
PCR,1819,1850,15-Dec-18,6,697,3570,0
PCR,1819,1851,22-Dec-18,6,778,4150,0
PCR,1819,1852,29-Dec-18,6,685,4112,0
PCR,1819,1901,5-Jan-19,6,550,3637,0
PCR,1819,1902,12-Jan-19,6,438,3607,0
PCR,1819,1903,19-Jan-19,6,353,3407,0
PCR,1819,1904,26-Jan-19,6,291,5471,0
PCR,1819,1905,2-Feb-19,6,295,3990,0
PCR,1819,1906,9-Feb-19,6,269,4544,0
PCR,1819,1907,16-Feb-19,6,199,3947,0
PCR,1819,1908,23-Feb-19,6,207,4282,0
PCR,1819,1909,2-Mar-19,6,203,4120,0
PCR,1819,1910,9-Mar-19,6,176,4040,0
PCR,1819,1911,16-Mar-19,6,148,3956,0
PCR,1819,1912,23-Mar-19,6,139,3554,0
PCR,1819,1913,30-Mar-19,6,115,3105,0
PCR,1819,1914,6-Apr-19,6,61,2367,0
PCR,1819,1915,13-Apr-19,6,52,2136,0
PCR,1819,1916,20-Apr-19,6,55,2328,0
PCR,1819,1917,27-Apr-19,6,51,2275,0
PCR,1819,1918,4-May-19,6,42,2071,0
PCR,1819,1919,11-May-19,6,35,1900,0
PCR,1819,1920,18-May-19,6,34,1903,0
PCR,1819,1921,25-May-19,6,23,1735,0
PCR,1819,1922,1-Jun-19,6,28,1635,0
PCR,1819,1923,8-Jun-19,6,10,1448,0
PCR,1819,1924,15-Jun-19,6,18,1247,0
PCR,1819,1925,22-Jun-19,6,23,1323,0
PCR,1819,1926,29-Jun-19,6,19,1190,0
PCR,1819,1827,7-Jul-18,7,0,174,0
PCR,1819,1828,14-Jul-18,7,0,220,0
PCR,1819,1829,21-Jul-18,7,3,174,0
PCR,1819,1830,28-Jul-18,7,2,193,0
PCR,1819,1831,4-Aug-18,7,2,183,0
PCR,1819,1832,11-Aug-18,7,1,202,0
PCR,1819,1833,18-Aug-18,7,0,216,0
PCR,1819,1834,25-Aug-18,7,0,254,0
PCR,1819,1835,1-Sep-18,7,2,291,0
PCR,1819,1836,8-Sep-18,7,0,308,0
PCR,1819,1837,15-Sep-18,7,0,389,0
PCR,1819,1838,22-Sep-18,7,1,369,0
PCR,1819,1839,29-Sep-18,7,3,420,0
PCR,1819,1840,6-Oct-18,7,5,483,0
PCR,1819,1841,13-Oct-18,7,2,475,0
PCR,1819,1842,20-Oct-18,7,3,565,0
PCR,1819,1843,27-Oct-18,7,9,597,0
PCR,1819,1844,3-Nov-18,7,9,614,0
PCR,1819,1845,10-Nov-18,7,12,615,0
PCR,1819,1846,17-Nov-18,7,19,645,0
PCR,1819,1847,24-Nov-18,7,29,622,0
PCR,1819,1848,1-Dec-18,7,47,760,0
PCR,1819,1849,8-Dec-18,7,74,730,0
PCR,1819,1850,15-Dec-18,7,110,849,0
PCR,1819,1851,22-Dec-18,7,181,920,0
PCR,1819,1852,29-Dec-18,7,229,1049,0
PCR,1819,1901,5-Jan-19,7,232,1094,0
PCR,1819,1902,12-Jan-19,7,225,1121,0
PCR,1819,1903,19-Jan-19,7,237,1108,0
PCR,1819,1904,26-Jan-19,7,222,1067,0
PCR,1819,1905,2-Feb-19,7,213,1032,0
PCR,1819,1906,9-Feb-19,7,225,1089,0
PCR,1819,1907,16-Feb-19,7,161,1158,0
PCR,1819,1908,23-Feb-19,7,163,1190,0
PCR,1819,1909,2-Mar-19,7,139,1194,0
PCR,1819,1910,9-Mar-19,7,113,1225,0
PCR,1819,1911,16-Mar-19,7,110,1215,0
PCR,1819,1912,23-Mar-19,7,91,1062,0
PCR,1819,1913,30-Mar-19,7,64,894,0
PCR,1819,1914,6-Apr-19,7,43,746,0
PCR,1819,1915,13-Apr-19,7,52,698,0
PCR,1819,1916,20-Apr-19,7,39,690,0
PCR,1819,1917,27-Apr-19,7,27,584,0
PCR,1819,1918,4-May-19,7,17,508,0
PCR,1819,1919,11-May-19,7,6,263,0
PCR,1819,1920,18-May-19,7,12,470,0
PCR,1819,1921,25-May-19,7,10,404,0
PCR,1819,1922,1-Jun-19,7,6,377,0
PCR,1819,1923,8-Jun-19,7,5,344,0
PCR,1819,1924,15-Jun-19,7,4,299,0
PCR,1819,1925,22-Jun-19,7,3,257,0
PCR,1819,1926,29-Jun-19,7,7,224,0
PCR,1819,1827,7-Jul-18,8,0,499,0
PCR,1819,1828,14-Jul-18,8,2,506,0
PCR,1819,1829,21-Jul-18,8,0,486,0
PCR,1819,1830,28-Jul-18,8,2,527,0
PCR,1819,1831,4-Aug-18,8,1,508,0
PCR,1819,1832,11-Aug-18,8,1,541,0
PCR,1819,1833,18-Aug-18,8,3,505,0
PCR,1819,1834,25-Aug-18,8,0,560,0
PCR,1819,1835,1-Sep-18,8,2,610,0
PCR,1819,1836,8-Sep-18,8,1,653,0
PCR,1819,1837,15-Sep-18,8,2,774,0
PCR,1819,1838,22-Sep-18,8,2,673,0
PCR,1819,1839,29-Sep-18,8,2,782,0
PCR,1819,1840,6-Oct-18,8,4,817,0
PCR,1819,1841,13-Oct-18,8,3,804,0
PCR,1819,1842,20-Oct-18,8,5,853,0
PCR,1819,1843,27-Oct-18,8,12,958,0
PCR,1819,1844,3-Nov-18,8,6,955,0
PCR,1819,1845,10-Nov-18,8,15,968,0
PCR,1819,1846,17-Nov-18,8,14,1040,0
PCR,1819,1847,24-Nov-18,8,18,981,0
PCR,1819,1848,1-Dec-18,8,34,1111,0
PCR,1819,1849,8-Dec-18,8,37,1133,0
PCR,1819,1850,15-Dec-18,8,81,1207,0
PCR,1819,1851,22-Dec-18,8,140,1272,0
PCR,1819,1852,29-Dec-18,8,209,1524,0
PCR,1819,1901,5-Jan-19,8,263,1812,0
PCR,1819,1902,12-Jan-19,8,308,1719,0
PCR,1819,1903,19-Jan-19,8,350,1711,0
PCR,1819,1904,26-Jan-19,8,428,1781,0
PCR,1819,1905,2-Feb-19,8,519,2044,0
PCR,1819,1906,9-Feb-19,8,487,3703,1
PCR,1819,1907,16-Feb-19,8,449,2071,0
PCR,1819,1908,23-Feb-19,8,441,1999,0
PCR,1819,1909,2-Mar-19,8,385,2011,0
PCR,1819,1910,9-Mar-19,8,310,1929,0
PCR,1819,1911,16-Mar-19,8,223,1746,0
PCR,1819,1912,23-Mar-19,8,173,1611,0
PCR,1819,1913,30-Mar-19,8,172,1441,0
PCR,1819,1914,6-Apr-19,8,105,1258,0
PCR,1819,1915,13-Apr-19,8,83,1252,0
PCR,1819,1916,20-Apr-19,8,73,1175,0
PCR,1819,1917,27-Apr-19,8,41,1026,0
PCR,1819,1918,4-May-19,8,35,1085,0
PCR,1819,1919,11-May-19,8,21,951,0
PCR,1819,1920,18-May-19,8,18,825,0
PCR,1819,1921,25-May-19,8,12,823,0
PCR,1819,1922,1-Jun-19,8,12,730,0
PCR,1819,1923,8-Jun-19,8,6,693,0
PCR,1819,1924,15-Jun-19,8,2,632,0
PCR,1819,1925,22-Jun-19,8,3,566,0
PCR,1819,1926,29-Jun-19,8,2,542,0
PCR,1819,1827,7-Jul-18,9,8,433,0
PCR,1819,1828,14-Jul-18,9,4,399,0
PCR,1819,1829,21-Jul-18,9,2,398,0
PCR,1819,1830,28-Jul-18,9,2,407,0
PCR,1819,1831,4-Aug-18,9,3,389,0
PCR,1819,1832,11-Aug-18,9,4,423,0
PCR,1819,1833,18-Aug-18,9,0,436,0
PCR,1819,1834,25-Aug-18,9,1,426,0
PCR,1819,1835,1-Sep-18,9,5,459,0
PCR,1819,1836,8-Sep-18,9,3,474,0
PCR,1819,1837,15-Sep-18,9,5,598,0
PCR,1819,1838,22-Sep-18,9,6,682,0
PCR,1819,1839,29-Sep-18,9,6,1273,0
PCR,1819,1840,6-Oct-18,9,4,1340,0
PCR,1819,1841,13-Oct-18,9,8,1316,0
PCR,1819,1842,20-Oct-18,9,9,1401,0
PCR,1819,1843,27-Oct-18,9,22,1477,0
PCR,1819,1844,3-Nov-18,9,28,1554,0
PCR,1819,1845,10-Nov-18,9,23,1643,0
PCR,1819,1846,17-Nov-18,9,26,1785,0
PCR,1819,1847,24-Nov-18,9,46,1777,0
PCR,1819,1848,1-Dec-18,9,80,2138,0
PCR,1819,1849,8-Dec-18,9,102,2202,0
PCR,1819,1850,15-Dec-18,9,167,2627,0
PCR,1819,1851,22-Dec-18,9,210,3037,0
PCR,1819,1852,29-Dec-18,9,256,2974,0
PCR,1819,1901,5-Jan-19,9,335,3217,0
PCR,1819,1902,12-Jan-19,9,416,3966,0
PCR,1819,1903,19-Jan-19,9,484,3824,0
PCR,1819,1904,26-Jan-19,9,580,3658,0
PCR,1819,1905,2-Feb-19,9,653,4119,0
PCR,1819,1906,9-Feb-19,9,747,4141,0
PCR,1819,1907,16-Feb-19,9,681,4266,0
PCR,1819,1908,23-Feb-19,9,711,4552,0
PCR,1819,1909,2-Mar-19,9,645,5151,0
PCR,1819,1910,9-Mar-19,9,630,4988,0
PCR,1819,1911,16-Mar-19,9,537,4860,0
PCR,1819,1912,23-Mar-19,9,397,4715,0
PCR,1819,1913,30-Mar-19,9,291,4330,0
PCR,1819,1914,6-Apr-19,9,207,3580,0
PCR,1819,1915,13-Apr-19,9,126,2999,0
PCR,1819,1916,20-Apr-19,9,98,2493,0
PCR,1819,1917,27-Apr-19,9,72,2299,0
PCR,1819,1918,4-May-19,9,52,2009,0
PCR,1819,1919,11-May-19,9,26,1781,0
PCR,1819,1920,18-May-19,9,20,1655,0
PCR,1819,1921,25-May-19,9,19,1629,0
PCR,1819,1922,1-Jun-19,9,10,1343,0
PCR,1819,1923,8-Jun-19,9,5,570,0
PCR,1819,1924,15-Jun-19,9,3,550,0
PCR,1819,1925,22-Jun-19,9,3,493,0
PCR,1819,1926,29-Jun-19,9,2,449,0
PCR,1920,1927,6-Jul-19,1,4,300,0
PCR,1920,1928,13-Jul-19,1,1,312,0
PCR,1920,1929,20-Jul-19,1,5,295,0
PCR,1920,1930,27-Jul-19,1,1,265,0
PCR,1920,1931,3-Aug-19,1,2,250,0
PCR,1920,1932,10-Aug-19,1,0,274,0
PCR,1920,1933,17-Aug-19,1,5,278,0
PCR,1920,1934,24-Aug-19,1,1,229,0
PCR,1920,1935,31-Aug-19,1,2,308,0
PCR,1920,1936,7-Sep-19,1,2,318,0
PCR,1920,1937,14-Sep-19,1,7,469,0
PCR,1920,1938,21-Sep-19,1,5,489,0
PCR,1920,1939,28-Sep-19,1,3,698,0
PCR,1920,1940,5-Oct-19,1,7,741,0
PCR,1920,1941,12-Oct-19,1,9,788,0
PCR,1920,1942,19-Oct-19,1,13,760,0
PCR,1920,1943,26-Oct-19,1,20,816,0
PCR,1920,1944,2-Nov-19,1,37,849,0
PCR,1920,1945,9-Nov-19,1,42,946,0
PCR,1920,1946,16-Nov-19,1,74,1022,0
PCR,1920,1947,23-Nov-19,1,98,1103,0
PCR,1920,1948,30-Nov-19,1,149,1034,0
PCR,1920,1949,7-Dec-19,1,191,1303,0
PCR,1920,1950,14-Dec-19,1,206,1337,0
PCR,1920,1951,21-Dec-19,1,230,1513,0
PCR,1920,1952,28-Dec-19,1,314,1835,0
PCR,1920,2001,4-Jan-20,1,300,2015,0
PCR,1920,2002,11-Jan-20,1,284,2003,0
PCR,1920,2003,18-Jan-20,1,285,2050,0
PCR,1920,2004,25-Jan-20,1,232,2147,0
PCR,1920,2005,1-Feb-20,1,214,2418,0
PCR,1920,2006,8-Feb-20,1,213,2494,0
PCR,1920,2007,15-Feb-20,1,188,2270,0
PCR,1920,2008,22-Feb-20,1,158,2247,0
PCR,1920,2009,29-Feb-20,1,143,2063,0
PCR,1920,2010,7-Mar-20,1,124,2039,0
PCR,1920,2011,14-Mar-20,1,122,2501,0
PCR,1920,2012,21-Mar-20,1,110,3059,0
PCR,1920,2013,28-Mar-20,1,31,1921,0
PCR,1920,2014,4-Apr-20,1,17,1438,0
PCR,1920,2015,11-Apr-20,1,7,794,0
PCR,1920,2016,18-Apr-20,1,8,758,0
PCR,1920,2017,25-Apr-20,1,0,551,0
PCR,1920,2018,2-May-20,1,1,373,0
PCR,1920,2019,9-May-20,1,0,309,0
PCR,1920,2020,16-May-20,1,0,269,0
PCR,1920,2021,23-May-20,1,0,264,0
PCR,1920,2022,30-May-20,1,0,232,0
PCR,1920,2023,6-Jun-20,1,0,221,0
PCR,1920,2024,13-Jun-20,1,0,166,0
PCR,1920,2025,20-Jun-20,1,0,160,0
PCR,1920,2026,27-Jun-20,1,0,147,0
PCR,1920,1927,6-Jul-19,10,10,409,0
PCR,1920,1928,13-Jul-19,10,2,375,0
PCR,1920,1929,20-Jul-19,10,0,358,0
PCR,1920,1930,27-Jul-19,10,3,269,0
PCR,1920,1931,3-Aug-19,10,0,337,0
PCR,1920,1932,10-Aug-19,10,1,268,0
PCR,1920,1933,17-Aug-19,10,0,261,0
PCR,1920,1934,24-Aug-19,10,0,261,0
PCR,1920,1935,31-Aug-19,10,0,283,0
PCR,1920,1936,7-Sep-19,10,2,309,0
PCR,1920,1937,14-Sep-19,10,1,447,0
PCR,1920,1938,21-Sep-19,10,3,511,0
PCR,1920,1939,28-Sep-19,10,4,764,0
PCR,1920,1940,5-Oct-19,10,5,1118,0
PCR,1920,1941,12-Oct-19,10,2,1422,0
PCR,1920,1942,19-Oct-19,10,4,1390,0
PCR,1920,1943,26-Oct-19,10,15,1350,0
PCR,1920,1944,2-Nov-19,10,19,1319,0
PCR,1920,1945,9-Nov-19,10,34,1413,0
PCR,1920,1946,16-Nov-19,10,52,1504,0
PCR,1920,1947,23-Nov-19,10,75,1567,0
PCR,1920,1948,30-Nov-19,10,131,1701,0
PCR,1920,1949,7-Dec-19,10,194,2172,0
PCR,1920,1950,14-Dec-19,10,266,2575,0
PCR,1920,1951,21-Dec-19,10,306,2981,0
PCR,1920,1952,28-Dec-19,10,402,3095,0
PCR,1920,2001,4-Jan-20,10,402,3155,0
PCR,1920,2002,11-Jan-20,10,341,2864,0
PCR,1920,2003,18-Jan-20,10,338,2776,0
PCR,1920,2004,25-Jan-20,10,350,2932,0
PCR,1920,2005,1-Feb-20,10,310,2791,0
PCR,1920,2006,8-Feb-20,10,309,2718,0
PCR,1920,2007,15-Feb-20,10,287,2741,0
PCR,1920,2008,22-Feb-20,10,239,2386,0
PCR,1920,2009,29-Feb-20,10,242,2975,0
PCR,1920,2010,7-Mar-20,10,261,3896,0
PCR,1920,2011,14-Mar-20,10,271,5094,1
PCR,1920,2012,21-Mar-20,10,111,3255,0
PCR,1920,2013,28-Mar-20,10,74,2670,0
PCR,1920,2014,4-Apr-20,10,32,1705,0
PCR,1920,2015,11-Apr-20,10,18,1229,0
PCR,1920,2016,18-Apr-20,10,5,1117,0
PCR,1920,2017,25-Apr-20,10,7,969,0
PCR,1920,2018,2-May-20,10,2,749,0
PCR,1920,2019,9-May-20,10,2,614,0
PCR,1920,2020,16-May-20,10,0,612,0
PCR,1920,2021,23-May-20,10,1,432,0
PCR,1920,2022,30-May-20,10,1,351,0
PCR,1920,2023,6-Jun-20,10,0,348,0
PCR,1920,2024,13-Jun-20,10,0,332,0
PCR,1920,2025,20-Jun-20,10,2,298,0
PCR,1920,2026,27-Jun-20,10,0,281,0
PCR,1920,1927,6-Jul-19,2,5,1018,0
PCR,1920,1928,13-Jul-19,2,17,1086,0
PCR,1920,1929,20-Jul-19,2,10,1024,0
PCR,1920,1930,27-Jul-19,2,11,880,0
PCR,1920,1931,3-Aug-19,2,12,937,0
PCR,1920,1932,10-Aug-19,2,9,1007,0
PCR,1920,1933,17-Aug-19,2,16,1012,0
PCR,1920,1934,24-Aug-19,2,13,914,0
PCR,1920,1935,31-Aug-19,2,16,1028,0
PCR,1920,1936,7-Sep-19,2,13,1072,0
PCR,1920,1937,14-Sep-19,2,19,1243,0
PCR,1920,1938,21-Sep-19,2,36,1463,0
